university	embark	website
1631	1	http://www.nursingcareer.com
1632	1	http://www.2touch.com
1633	1	http://www.healthed-nj.com
1634	1	www.iwp.edu/admissions/
1635	1	www.juilliard.edu
1636	1	http://www.mcadmd.org
1637	1	www.masters.edu
1638	1	http://www.finance.edu
1639	1	http://www.nsrt.org
1640	1	http://www.ocorp.com
1641	1	http://www.pjaschool.com
1642	1	http://www.poynter.org
1643	1	http://www.crestmontcollege.edu
1644	1	http://www.stevenshenager.edu
1645	1	www.welcome.ubc.ca
1646	1	www.biz.uiowa.edu/mba
1647	1	www.ulm.edu
1648	1	http://www.cte.umt.edu
1649	1	www.umwestern.edu
1650	1	www.sf.edu
1651	1	www.usd.edu
1652	1	www.ut.edu/graduate
1653	1	www.uttyler.edu
1654	1	http://www.williamsonschool.org
1655	1	www.thiel.edu
1656	1	www.thomasaquinas.edu
1657	1	www.jefferson.edu/jchp
1658	1	www.thomasmore.edu
1659	1	http://www.thompsoninstitute.org
1660	1	http://www.thompsoninstitute.org
1661	1	http://www.trcc.commnet.edu
1662	1	www.thunderbird.edu
1663	1	http://www.tidetech.com
1664	1	http://www.tidetech.com
1665	1	http://www.ttinst.com
1666	1	tougaloo.edu
1667	1	www.towson.edu
1668	1	http://www.transpacific.org
1669	1	http://www.transworldacademy.com
1670	1	http://www.travel-education.com
1671	1	http://www.traveluniversity.edu
1672	1	http://www.traveluniversity.edu
1673	1	http://www.tccc.cc.nc.us
1674	1	http://www.triangle-tech.com
1675	1	http://www.triangle-tech.com
1676	1	http://www.triangle-tech.com
1677	1	http://www.tsjc.cccoes.edu
1678	1	www.trinitybiblecollege.edu
1679	1	www.trincoll.edu
1680	1	www.trinitydc.edu
1681	1	www.trinityvt.edu
1682	1	www.tiu.edu
1683	1	www.tlc.edu
1684	1	www.twu.ca
1685	1	http://www.triton.cc.il.us
1686	1	www.troy.edu
1687	1	www.tsud.edu
1688	1	www.tsum.edu
1689	1	http://www.truett.cc.ga.us
1690	1	www.fletcher.tufts.edu
1691	1	www.tufts.edu/vet
1692	1	www.tulane.edu/~tssw/New_TSSW/index.html
1693	1	freeman.tulane.edu
1694	1	http://www.tulsa.cc.ok.us
1695	1	http://www.weldingschool.com
1696	1	www.tuskegee.edu
1697	1	http://www.tyleraviation.com
1698	1	http://www.tyler.cc.tx.us
1699	1	www.cba.unl.edu
1700	1	www.katz.pitt.edu
1701	1	www.merage.uci.edu
1702	1	http://www.ultrasounddiagnosticschool.com
1703	1	http://www.ultrasounddiagnosticschool.com
1704	1	www.kenan-flagler.unc.edu
1705	1	www.uniongraduatecollege.edu
1706	1	www.unionky.edu
1707	1	www.ucollege.edu
1708	1	www.tui.edu
1709	1	www.usafa.af.mil
1710	1	www.usiu.edu
1711	1	www.usmma.edu
1712	1	www.usma.edu
1713	1	www.usna.edu
1714	1	http://www.ubms.edu
1715	1	http://www.uticorp.com
1716	1	www.uag.mx
1717	1	www.uat.edu
1718	1	www.uakron.edu
1719	1	www.uah.edu
1720	1	www.uaa.alaska.edu/
1721	1	www.uaf.edu
1722	1	www.arizona.edu
1723	1	ellermba.arizona.edu/
1724	1	www.uark.edu
1725	1	http://www.uaccb.cc.ar.us
1726	1	www.uapb.edu
1727	1	www.gsm.ucdavis.edu
1728	1	www.berkeley.edu
1729	1	www.ucdavis.edu
1730	1	www.ucsd.edu
1731	1	www.ucsb.edu
1732	1	www.uca.edu/
1733	1	www.ucf.edu
1734	1	www.uchaswv.edu
1735	1	www.uchicago.edu
1736	1	ChicagoGSB.edu
1737	1	www.uc.edu
1738	1	http://www.uc.edu
1739	1	leeds.colorado.edu/mba
1740	1	www.cudenver.edu
1741	1	www.uconn.edu
1742	1	www.business.uconn.edu
1743	1	gsmweb.udallas.edu
1744	1	www.udayton.edu
1745	1	www.udel.edu
1746	1	www.mba.udel.edu
1747	1	www.udmercy.edu
1748	1	www.dbq.edu
1749	1	www.evansville.edu
1750	1	www.findlay.edu
1751	1	www.uga.edu
1752	1	www.ugf.edu
1753	1	www.hartford.edu
1754	1	www.shidler.hawaii.edu
1755	1	www.uh.edu
1756	1	www.uindy.edu
1757	1	www.uiowa.edu
1758	1	www.ku.edu
1759	1	www.ulv.edu
1760	1	www.louisiana.edu
1761	1	www.louisville.edu
1762	1	business.louisville.edu/mba
1763	1	www.umaine.edu
1764	1	www.umpi.maine.edu
1765	1	www.umary.edu
1766	1	www.umhb.edu
1767	1	www.umw.edu
1768	1	www.umuc.edu
1769	1	www.umbc.edu
1770	1	www.umd.edu
1771	1	www.umass.edu
1772	1	www.isenberg.umass.edu/mba
1773	1	www.umb.edu
1774	1	www.uml.edu
1775	1	fcbe.memphis.edu
1776	1	www.law.memphis.edu
1777	1	www6.miami.edu
1778	1	www.law.umich.edu
1779	1	www.ssw.umich.edu
1780	1	www.d.umn.edu
1781	1	www.carlsonschool.umn.edu
1782	1	www.morris.umn.edu
1783	1	www.umn.edu
1784	1	www.olemiss.edu
1785	1	www.umkc.edu
1786	1	www.mst.edu
1787	1	www.unk.edu
1788	1	www.unl.edu
1789	1	www.unr.edu
1790	1	www.newhaven.edu
1791	1	http://www.unm.edu/~unmvc
1792	1	www.unca.edu
1793	1	www.uncp.edu
1794	1	www.uncw.edu
1795	1	www.uncc.edu/
1796	1	www.unt.edu
1797	1	www.unco.edu
1798	1	www.uni.edu
1799	1	http://www.unoh.edu
1800	1	www.nd.edu
1801	1	mba.nd.edu
1802	1	www.upenn.edu
1803	1	http://www.upt.pitt.edu
1804	1	www.upj.pitt.edu
1805	1	www.ups.edu
1806	1	www.redlands.edu
1807	1	www.uri.edu
1808	1	www.rochester.edu
1809	1	www.stmary.edu
1810	1	www.sandiego.edu
1811	1	www.usfca.edu/sobam
1812	1	www.usao.edu
1813	1	matrix.scranton.edu
1814	1	www.scranton.edu/graduateschool
1815	1	www.usiouxfalls.edu
1816	1	www.sc.edu
1817	1	http://www.sc.edu/lancaster
1818	1	http://www.uscsu.sc.edu
1819	1	www.uscs.edu
1820	1	www.usf.edu
1821	1	www.usc.edu
1822	1	www.colostate-pueblo.edu
1823	1	www.usm.maine.edu
1824	1	www.stthom.edu
1825	1	www.utk.edu
1826	1	www.utexas.edu
1827	1	mba.mccombs.utexas.edu
1828	1	www.utdallas.edu
1829	1	www.utmb.edu
1830	1	www.uarts.edu
1831	1	www.udc.edu
1832	1	www.uiw.edu
1833	1	www.pacific.edu
1834	1	www.sewanee.edu
1835	1	www.rotman.utoronto.ca
1836	1	www.utulsa.edu
1837	1	www.cba.utulsa.edu/grad
1838	1	www.utah.edu
1839	1	www.darden.virginia.edu
1840	1	www.uvawise.edu
1841	1	www.foster.washington.edu/mba
1842	1	www.washington.edu
1843	1	www.uwla.edu
1844	1	www.uwla.edu
1845	1	http://www.baraboo.uwc.edu
1846	1	http://www.barron.uwc.edu
1847	1	http://www.fdl.uwc.edu
1848	1	http://www.foxvalley.uwc.edu
1849	1	http://www.uwmc.uwc.edu
1850	1	http://rock.uwc.edu
1851	1	http://sheboygan.uwc.edu
1852	1	www.bus.wisc.edu/mba
1853	1	http://washington.uwc.edu
1854	1	http://www.uwc.edu
1855	1	www.uwec.edu
1856	1	www.wisc.edu
1857	1	www4.uwm.edu
1858	1	www.uwp.edu
1859	1	www.uwrf.edu
1860	1	www.uwsp.edu
1861	1	www.ursinus.edu
1862	1	http://www.utahcollege.com
1863	1	www.usu.edu
1864	1	www.utica.edu
1865	1	http://www.uscny.com
1866	1	http://www.uscny.com
1867	1	http://www.valencia.cc.fl.us
1868	1	www.vcsu.edu
1869	1	http://www.vct.edu, http://www.valleycollege.com
1870	1	http://www.vfmac.edu
1871	1	www.valpo.edu
1872	1	www.vanderbilt.edu
1873	1	www.law.vanderbilt.edu
1874	1	www.vassar.edu
1875	1	http://www.vatterott-college.edu
1876	1	http://www.vatterott-college.com
1877	1	http://www.vatterott-college.edu
1878	1	www.vjc.edu
1879	1	www.villanova.edu
1880	1	http://www.vinu.edu
1881	1	www.vcu.edu
1882	1	http://www.vh.cc.va.us
1883	1	www.vsu.edu
1884	1	www.vwc.edu
1885	1	http://www.vistacollege.edu
1886	1	http://www.vscc.cc.tn.us
1887	1	www.wabash.edu
1888	1	http://www.wadecollege.com
1889	1	www.wagner.edu
1890	1	http://www.wallawalla.cc
1891	1	http://www.wccs.cc.al.us
1892	1	http://www.wcc.cc.al.us
1893	1	http://www.wallacestatehanceville.edu
1894	1	http://www.wscc.cc.tn.us
1895	1	www.wartburg.edu
1896	1	www.washburn.edu
1897	1	www.washjeff.edu
1898	1	www.bible.edu
1899	1	www.washcoll.edu
1900	1	http://www.wscc.edu
1901	1	www.wsu.edu
1902	1	www.artsci.wustl.edu/GSAS
1903	1	www.olin.wustl.edu
1904	1	law.wustl.edu
1905	1	http://www.wccnet.org
1906	1	www.watkins.edu
1907	1	http://www.wcc.cc.il.us
1908	1	http://www.waukesha.tec.wi.us
1909	1	http://www.wccc.edu
1910	1	www.wsc.edu
1911	1	www.wayne.edu
1912	1	http://www.wc.edu
1913	1	http://www.webstercollege.com
1914	1	www.wellesley.edu
1915	1	www.wit.edu
1916	1	http://www.wma1880.org
1917	1	www.wesleyancollege.edu
1918	1	http://www.carroll.tec.ga.us
1919	1	www.wcupa.edu
1920	1	http://www.heavyequipmenttraining.com
1921	1	http://www.westga.tec.ga.us
1922	1	http://www.westhillscol.qpg.com
1923	1	www.wlsc.edu
1924	1	http://www.wlac.cc.ca.us
1925	1	http://www.westshore.cc.mi.us
1926	1	www.wtamu.edu
1927	1	http://www.wvmccd.cc.ca.us/wvc
1928	1	http://www.wvbusinesscollege.com
1929	1	http://www.northern.wvnet.edu
1930	1	www.wvstateu.edu
1931	1	www.wvu.edu
1932	1	www.wvutech.edu
1933	1	www.wvwc.edu
1934	1	http://www.sunywcc.edu
1935	1	http://wactc.tec.pa.us
1936	1	www.corban.edu
1937	1	http://www.westerncollege.com
1938	1	www.wcsu.edu
1939	1	http://www.westerndakotatech.org
1940	1	http://www.westerni.org
1941	1	http://www.witcc.com
1942	1	www.wku.edu
1943	1	http://www.wncc.nevada.edu
1944	1	http://www.wptruckschool.com
1945	1	http://www.wptruckschool.com
1946	1	http://www.westernschool.com
1947	1	www.wsc.ma.edu
1948	1	www.rider.edu
1949	1	www.westminster.edu
1950	1	http://www.westmoreland.cc.pa.us
1951	1	http://www.westtech.ocps.k12.fl.us
1952	1	http://www.westwoodcollege.com
1953	1	http://www.westwood.edu
1954	1	http://www.westwood.edu
1955	1	http://www.westwood.edu
1956	1	http://www.westwoodcollege.com
1957	1	http://www.westwood.edu
1958	1	http://www.wcjc.cc.tx.us/
1959	1	www.wheaton.edu
1960	1	www.wheatoncollege.edu
1961	1	www.whitman.edu
1962	1	http://www.wtielectronics.com
1963	1	www.widener.edu
1964	1	www.wilberforce.edu
1965	1	http://www.wilkes.cc.nc.us
1966	1	www.wilkes.edu
1967	1	www.willamette.edu/mba
1968	1	www.willamette.edu
1969	1	www.wmcarey.edu
1970	1	ww2.wpunj.edu
1971	1	http://www.williamrmoore.org
1972	1	www.williamtyndale.edu
1973	1	www.williamwoods.edu
1974	1	http://www.williamsburgtech.com
1975	1	www.wilmington.edu
1976	1	http://www.wcc.hawaii.edu
1977	1	www.wingate.edu
1978	1	www.winona.edu
1979	1	www.wssu.edu
1980	1	www.winthrop.edu
1981	1	http://www.witc.tec.wi.us
1982	1	http://www.witc.tec.wi.us
1983	1	http://www.witc.tec.wi.us
1984	1	www.wittenberg.edu
1985	1	http://www.wood.cc.ms.us
1986	1	http://www.woodtobecoburn.com
1987	1	http://www.woodbury-college.edu
1988	1	www.wpi.edu
1989	1	http://www.wc.cc.va.us
1990	1	www.xula.ed
1991	1	http://www.yvcc.cc.wa.us
1992	1	www.yale.edu/music
1993	1	www.yale.edu
1994	1	www.mba.yale.edu
1995	1	http://www.yavapai.cc.az.us
1996	1	http://www.ycstech.org
1997	1	www.schulich.yorku.ca
1998	1	http://www.ybi.edu, http://www.yorkchef.com
1999	1	http://www.yhc.edu
