university	collegeprowler	website
1747	1	www.fkcc.edu
1748	1	www.fmuniv.edu
1749	1	www.flatech.edu
1750	1	www.fontbonne.edu
1751	1	www.foothill.edu
1752	1	www.fbcc.edu
1753	1	www.fortscott.edu
1754	1	fortworthbeautyschool.net
1755	1	www.cappscollege.edu
1756	1	www.fountainheadcollege.edu
1757	1	www.fst.edu
1758	1	www.thefranklinbeautyschool.com
1759	1	www.piercelaw.edu
1760	1	www.franklintechjoplin.com
1761	1	www.olin.edu
1762	1	www.fresno.edu
1763	1	www.friends.edu
1764	1	www.midwives.org
1765	1	www.gadsdenstate.edu
1766	1	www.gsc.edu
1767	1	www.galened.com/sanantonio
1768	1	www.galened.com
1769	1	www.gallaudet.edu
1770	1	www.gallipoliscareercollege.org
1771	1	www.gc.edu
1772	1	www.gaston.cc.nc.us
1773	1	www.gavilan.edu
1774	1	www.gemcitycollege.com
1775	1	www.genejuarezacademy.com
1776	1	www.wallace.edu
1777	1	www.georgestonecenter.com
1778	1	www.bakeraviation.edu
1779	1	WWW.GCSU.EDU
1780	1	GICSCHOOL.COM
1781	1	www.gmc.cc.ga.us/augusta
1782	1	www.gmc.cc.ga.us/columbus
1783	1	www.gmc.cc.ga.us/valdosta
1784	1	www.gmc.cc.ga.us/warner_robins
1785	1	AkronBeautySchool.com
1786	1	www.gibbsboston.edu
1787	1	www.gibbsri.edu
1788	1	glenoaks.edu
1789	1	www.glenwoodbeautyacademy.com
1790	1	www.gccnj.edu
1791	1	www.gogebic.edu
1792	1	www.ggu.edu
1793	1	www.baymedical.org
1794	1	www.GOODWIN.EDU
1795	1	www.gordon.edu
1796	1	www.goshen.edu
1797	1	www.govst.edu
1798	1	STLINTERNET.COM/GRABBER
1799	1	www.grace.edu
1800	1	www.gradyhealthsystem.org
1801	1	www.grahamwebbacademyonline.com
1802	1	www.grts.org
1803	1	www.grantham.edu
1804	1	www.gratz.edu
1805	1	www.grayson.edu
1806	1	www.glcc.edu
1807	1	www.gptech.org
1808	1	www.greenmtn.edu
1809	1	www.greeneccc.com
1810	1	www.gcc.mass.edu
1811	1	www.gvltec.edu
1812	1	www.gahseattle.com
1813	1	www.gulfcoast.edu
1814	1	www.guysacademy.com
1815	1	www.RisingSpirit.edu
1816	1	www.HairAcademyMD.com
1817	1	hairdynamics.edu
1818	1	www.hairex.com
1819	1	www.gbeautyinstitutes.com
1820	1	www.gbeautyinstitutes.com
1821	1	www.halifaxcc.edu
1822	1	hamrickschool.com
1823	1	www.hannibal.tec.mo.us
1824	1	www.harcum.edu
1825	1	www.hssu.edu
1826	1	starinstitute.com
1827	1	www.harrisschool.com
1828	1	www.hacc.edu
1829	1	www.hacc.edu
1830	1	www.HarrisburgU.net
1831	1	www.haysaca.com
1832	1	www.hasd.k12.pa.us
1833	1	www.Heald.edu
1834	1	www.heald.edu/campus_locations/campus_honolulu.htm
1835	1	www.heald.edu
1836	1	www.haiohio.com
1837	1	healthworks.edu
1838	1	www.hebrewcollege.edu
1839	1	www.htc.edu
1840	1	www.huc.edu
1841	1	www.huc.edu
1842	1	www.heidelberg.edu
1843	1	hchc.edu
1844	1	www.hendrix.edu
1845	1	www.hennepintech.edu
1846	1	www.hfcc.edu
1847	1	www.hcu.edu
1848	1	www.heritage-education.com
1849	1	heritage-education.com
1850	1	www.heritage.edu
1851	1	www.heritagevalley.org
1852	1	www.hesston.edu
1853	1	www.hibbing.edu
1854	1	www.hickeycollege.edu
1855	1	www.hightechinstitute.edu
1856	1	www.hightechinstitute.edu
1857	1	www.hptc.net
1858	1	www.hillsdale.edu
1859	1	www.hc.edu
1860	1	www.hillyardtech.com
1861	1	www.hindscc.edu
1862	1	WWW.HWS.EDU
1863	1	www.HoHoKusHackensack.com
1864	1	www.hohokusrets.com
1865	1	www.eastwickcolleges.com
1866	1	www.holmescc.edu
1867	1	www.holyfamily.edu
1868	1	www.hcc.mass.edu
1869	1	www.honolulu.hawaii.edu
1870	1	www.hbu.edu
1871	1	www.howardcollege.edu
1872	1	www.HVSAesthetics.com
1873	1	www.humacaocommunitycollege.com
1874	1	www.humphreys.edu
1875	1	www.hcctc.org
1876	1	www.hussianart.edu
1877	1	www.husson.edu
1878	1	www.htu.edu
1879	1	www.hypnosis.edu
1880	1	www.icchouston.net
1881	1	www.iia.edu
1882	1	www.icc.edu
1883	1	www.ishc.edu
1884	1	www.indycc.edu
1885	1	www.ictctech.com
1886	1	www.ibcschools.edu
1887	1	www.ibcschools.edu
1888	1	www.ibcschools.edu
1889	1	www.ibcschools.edu
1890	1	www.ibcschools.edu
1891	1	ibcschools.edu
1892	1	ibcschools.edu
1893	1	www.indianatech.edu
1894	1	www.iue.edu
1895	1	www.ipfw.edu
1896	1	www.ius.edu
1897	1	IMTIUSA.COM
1898	1	WWW.IBTTECH.COM
1899	1	www.ipsciences.edu
1900	1	www.iaia.edu
1901	1	audioschool.com
1902	1	www.orientalmedicine.edu
1903	1	www.intellitecmedical.com
1904	1	www.aguadilla.inter.edu
1905	1	bc.inter.edu
1906	1	fajardo.inter.edu
1907	1	www.sg.inter.edu
1908	1	www.derecho.inter.edu
1909	1	www.ict-ils.edu
1910	1	www.ict-ils.edu/index.aspx?spage=home&inst=ict
1911	1	www.intercoastcolleges.com
1912	1	INTERCOASTCOLLEGES.COM
1913	1	www.intercoastcolleges.com
1914	1	www.Interface.edu
1915	1	idi.edu
1916	1	www.intl-academy.com
1917	1	www.iadtsanantonio.com
1918	1	www.iadtdetroit.com
1919	1	www.intlacademy.biz
1920	1	www.mybeautycareer.com
1921	1	IBConline.edu
1922	1	www.jonesbeautycollege.com
1923	1	ibs-belair.com
1924	1	www.ibcelpaso.edu
1925	1	ibcfortwayne.edu
1926	1	iirp.org
1927	1	intecpr.com
1928	1	www.inverhills.edu
1929	1	www.iowalakes.edu
1930	1	iowaschoolofbeauty.com
1931	1	www.ivc.edu
1932	1	www.viahealth.org
1933	1	www.isothermal.edu
1934	1	WWW.ITASCACC.EDU
1935	1	www.itt-tech.edu
1936	1	www.itt-tech.edu
1937	1	www.itt-tech.edu
1938	1	www.itt-tech.edu
1939	1	www.itt-tech.edu
1940	1	www.itt-tech.edu
1941	1	www.itt-tech.edu
1942	1	www.itt-tech.edu
1943	1	www.itt-tech.edu
1944	1	www.itt-tech.edu
1945	1	www.itt-tech.edu
1946	1	www.itt-tech.edu
1947	1	www.itt-tech.edu
1948	1	www.itt-tech.edu
1949	1	www.itt-tech.edu
1950	1	www.itt-tech.edu
1951	1	www.itt-tech.edu
1952	1	www.itt-tech.edu
1953	1	www.itt-tech.edu
1954	1	www.itt-tech.edu
1955	1	www.itt-tech.edu
1956	1	www.itt-tech.edu
1957	1	www.itt-tech.edu
1958	1	www.itt-tech.edu
1959	1	www.itt-tech.edu
1960	1	www.itt-tech.edu
1961	1	www.itt-tech.edu
1962	1	www.itt-tech.edu
1963	1	www.itt-tech.edu
1964	1	www.itt-tech.edu
1965	1	www.itt-tech.edu
1966	1	www.itt-tech.edu
1967	1	www.itt-tech.edu
1968	1	www.itt-tech.edu
1969	1	www.itt-tech.edu
1970	1	www.itt-tech.edu
1971	1	www.itt-tech.edu
1972	1	www.ivaempr.com
1973	1	www.iversonschool.edu
1974	1	www.ivytech.edu/columbus
1975	1	www.ivytech.edu/kokomo
1976	1	www.ingram.cc.al.us
1977	1	www.jsu.edu
1978	1	www.jacksonville.edu
1979	1	www.jamesalbertschool.com
1980	1	www.jamesalbertschools.biz
1981	1	www.jc.edu
1982	1	www.javelintraining.com
1983	1	jeanmadeline.com
1984	1	www.jefferson.kctcs.edu
1985	1	www.sunyjefferson.edu
1986	1	www.jefftech.us
1987	1	kubertsworld.com
1988	1	www.jalc.edu
1989	1	www.calhoun.edu
1990	1	www.johndeweycollegepr.com
1991	1	www.johndeweycollegepr.com
1992	1	www.johnmarshall.edu
1993	1	www.johnwesley.edu
1994	1	www.jwu.edu
1995	1	www.jwu.edu
1996	1	JolieHairAcademyataol.com
1997	1	www.jones.edu
1998	1	www.jcjc.edu
1999	1	www.judsonu.edu
